run_name,is_baseline,workspace,level,problem_id,finished,workspace_count,finished_workspace_count,chat_turn_count_run,prompt_tokens_run,completion_tokens_run,total_tokens_run,phase_call_counts_json,action_mix_json,action_selector_parse_errors,metrics_rows_run,compiled_count_run,compiled_rate_run,correct_count_run,correct_rate_run,is_hack_count_run,is_hack_rate_run,error_categories_json,evolving_report_calls,evolving_report_tokens,evolving_report_output_characters,l0_final_mean,l1_entry_count,l1_active_count,refinement_entry_count,deletion_event_count,merge_event_count,merge_accepted_count,merge_acceptance_rate,problem_chat_turn_count,problem_metrics_rows,problem_l0_final_count,final_iteration,final_compiled,final_correct,final_is_hack,final_speedup,final_runtime,final_ref_runtime,final_error_category,final_error_excerpt,best_iteration,best_compiled,best_correct,best_is_hack,best_speedup,best_runtime,matched_to_baseline,baseline_best_correct,baseline_best_is_hack,baseline_valid_speedup,correctness_change,speedup_delta,speedup_relative_change,run_warning_count
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_100,1,100,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,78,30,30,30,True,True,False,6.897959184,7.35,50.7,,,7,True,True,False,6.897959184,7.35,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_22,1,22,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,69,22,22,22,False,False,False,0.0,,22.2,timeout,coder_call_error: APITimeoutError: Request timed out.,14,True,True,False,0.451219512,49.2,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_26,1,26,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,96,30,30,30,True,True,False,0.484782609,46.0,22.3,,,30,True,True,False,0.484782609,46.0,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_33,1,33,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,102,30,30,30,True,True,False,0.924901186,25.3,23.4,,,22,True,True,False,0.987288136,23.6,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_34,1,34,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,99,30,30,30,True,True,False,1.429090909,27.5,39.3,,,22,True,True,False,1.429090909,27.5,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_50,1,50,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,96,30,30,30,True,True,False,1.313283208,3.99,5.24,,,29,True,True,False,1.366233766,3.85,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_54,1,54,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,92,30,30,30,True,True,False,1.582750583,4.29,6.79,,,29,True,True,False,1.484210526,3.8,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_55,1,55,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,101,30,30,30,True,True,False,1.021126761,14.2,14.5,,,4,True,True,False,1.042253521,14.2,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_56,1,56,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,60,20,20,20,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,19,True,True,False,1.243243243,11.1,False,,,,,,,9
base_agent_gpt_56_terra_truncation_itr30_2026_08_01_17_40,True,level_1_problem_58,1,58,True,50,50,3169,55047736,5879343,60927079,"{""action_selector"":1025,""coder"":921,""extractor"":1010,""summarizer"":213}","{""debug_current"":179,""propose_new"":254,""refine_current"":592}",0,1025,897,0.875122,808,0.788293,50,0.04878,"{""compilation_error"":10,""cuda_runtime_error"":6,""other"":6,""out_of_memory"":1,""output_mismatch"":82,""shape_or_dtype_error"":2,""timeout"":104}",0,0,0,20.5,213,213,0,0,0,0,,47,16,16,16,False,False,False,0.0,,,timeout,coder_call_error: APITimeoutError: Request timed out.,13,True,True,False,1.959378734,8.37,False,,,,,,,9
